name,length,duration,num_positives,num_negatives,num_puppetmaster,num_sockpuppets,min_message_length,ave_message_length,max_message_length,max_page_length,ave_page_length,min_page_length
Category_Wikipedia_sockpuppets_of_DevourerOfBooks.csv,20,682696.0,12,8,8,4,0,85.4,187,34,34.0,34
Category_Wikipedia_sockpuppets_of_Ramiro_Helmeyer.csv,10,613869.0,5,5,2,3,11,42.2,178,29,29.0,29
Category_Wikipedia_sockpuppets_of_Deltadealer.csv,5,174883.0,3,2,2,1,0,77.0,148,6,6.0,6
Category_Wikipedia_sockpuppets_of_Nintenchris5963.csv,584,70360885.0,180,404,166,14,0,40.31678082191781,247,48,20.518835616438356,5
Category_Wikipedia_sockpuppets_of_InellectualThinker.csv,666,6755522.0,188,478,160,28,0,63.96546546546546,473,44,23.906906906906908,4
Category_Wikipedia_sockpuppets_of_URBAN_MEDIA_INC..csv,89,440786.0,60,29,34,26,0,7.359550561797753,119,26,8.325842696629213,4
Category_Wikipedia_sockpuppets_of_Rajiv_Khanna44.csv,44,19902472.0,15,29,9,6,0,56.09090909090909,176,19,12.204545454545455,7
Category_Wikipedia_sockpuppets_of_Deeptrivia.csv,3319,494063940.0,679,2640,500,179,0,50.205483579391384,329,62,17.23350406749021,1
Category_Wikipedia_sockpuppets_of_Salmaemadfared.csv,10,1805808.0,6,4,5,1,0,44.7,128,15,15.0,15
Category_Wikipedia_sockpuppets_of_Cowboycaleb1.csv,5576,167473864.0,1392,4184,500,892,0,41.28461262553802,255,83,20.914634146341463,3
Category_Wikipedia_sockpuppets_of_Wittgenstein123.csv,757,51298249.0,201,556,145,56,0,59.689564068692206,259,59,15.093791281373845,4
Category_Wikipedia_sockpuppets_of_Rodolfootoya12.csv,2481,360243814.0,558,1923,76,482,0,40.104393389762194,440,59,19.640467553405884,5
Category_Wikipedia_sockpuppets_of_Sonderbro.csv,4312,205649820.0,943,3369,330,613,0,46.0071892393321,255,83,15.704545454545455,3
Category_Wikipedia_sockpuppets_of_SuperExtra446.csv,22,1093784.0,11,11,2,9,0,62.04545454545455,219,10,7.2727272727272725,4
Category_Wikipedia_sockpuppets_of_Mjo0414.csv,155,17375770.0,72,83,50,22,0,60.883870967741935,500,57,20.258064516129032,5
Category_Wikipedia_sockpuppets_of_Kankor123.csv,27,78503638.0,6,21,3,3,0,32.592592592592595,126,33,27.25925925925926,18
Category_Wikipedia_sockpuppets_of_Sandeep_kumar7676.csv,86,6049525.0,39,47,7,32,0,44.895348837209305,253,33,12.837209302325581,8
Category_Wikipedia_sockpuppets_of_K-bomb260.csv,228,34890718.0,76,152,37,39,0,39.10526315789474,199,41,20.728070175438596,5
Category_Wikipedia_sockpuppets_of_MaikoltheGangale.csv,1995,103546214.0,824,1171,223,601,0,44.608521303258144,475,51,18.936340852130325,4
Category_Wikipedia_sockpuppets_of_پارسا_آملی.csv,15080,355546946.0,5377,9703,500,4877,0,34.66724137931035,438,77,21.131962864721487,3
Category_Wikipedia_sockpuppets_of_Palringowiki.csv,21,353308.0,13,8,5,8,0,50.142857142857146,124,20,15.952380952380953,15
Category_Wikipedia_sockpuppets_of_F6Coloratura80.csv,1031,18922824.0,381,650,212,169,0,54.322017458777886,239,36,12.736178467507274,7
Category_Wikipedia_sockpuppets_of_Jayleecincinnati.csv,309,58597175.0,109,200,87,22,0,56.92556634304207,499,35,21.80906148867314,11
Category_Wikipedia_sockpuppets_of_AHEJJWILEMAMALIDGED.csv,288,6506936.0,138,150,133,5,0,42.47222222222222,338,46,29.04861111111111,9
Category_Wikipedia_sockpuppets_of_LordStarscream100.csv,1146,77079791.0,370,776,293,77,0,45.50610820244328,252,65,28.7478184991274,7
Category_Wikipedia_sockpuppets_of_Pitarobertz.csv,1104,357433757.0,374,730,374,0,0,38.453804347826086,395,55,15.516304347826088,5
Category_Wikipedia_sockpuppets_of_Bubblegumcrunch.csv,162,3481175.0,90,72,77,13,0,40.53086419753087,247,46,35.45679012345679,17
Category_Wikipedia_sockpuppets_of_AARSOMEONE.csv,164,2319624.0,56,108,27,29,0,64.6951219512195,483,46,23.225609756097562,6
Category_Wikipedia_sockpuppets_of_Horrifico.csv,2848,250228929.0,1049,1799,500,549,0,48.0126404494382,255,67,21.51193820224719,2
Category_Wikipedia_sockpuppets_of_Bradley026258.csv,7391,132277106.0,1837,5554,500,1337,0,44.27235827357597,500,61,21.32187795968069,3
Category_Wikipedia_sockpuppets_of_Durkc.csv,371,74571820.0,156,215,150,6,0,29.61185983827493,234,44,20.032345013477087,4
Category_Wikipedia_sockpuppets_of_Jannej.csv,290,158357091.0,89,201,63,26,0,45.87931034482759,212,57,19.606896551724137,3
Category_Wikipedia_sockpuppets_of_Matarumal_Collection.csv,194,16668294.0,67,127,37,30,0,56.80927835051546,366,49,22.00515463917526,4
Category_Wikipedia_sockpuppets_of_UBaiD_nela_chk.csv,2,0.0,1,1,1,0,59,59.0,59,19,19.0,19
Category_Wikipedia_sockpuppets_of_Mishal_Kanoo.csv,57,257293020.0,18,39,10,8,0,58.03508771929825,250,39,22.92982456140351,18
Category_Wikipedia_sockpuppets_of_Elizabethmartinez22.csv,113,56950910.0,83,30,35,48,0,37.67256637168141,193,32,17.646017699115045,14
Category_Wikipedia_sockpuppets_of_Walterlan_Papetti.csv,84,262904.0,25,59,9,16,0,38.45238095238095,227,49,21.273809523809526,5
Category_Wikipedia_sockpuppets_of_OscarrrrMmm.csv,832,28352817.0,269,563,156,113,0,69.98677884615384,513,43,16.03846153846154,3
Category_Wikipedia_sockpuppets_of_Yage_Wu.csv,141,29652508.0,52,89,26,26,0,62.312056737588655,262,26,11.5177304964539,3
Category_Wikipedia_sockpuppets_of_SlayerXT.csv,7517,30505055.0,2062,5455,500,1562,0,25.553279233736863,272,67,15.906611680191565,4
Category_Wikipedia_sockpuppets_of_Waheed_Challa.csv,437,55200029.0,149,288,36,113,0,46.49199084668192,248,43,20.327231121281464,5
Category_Wikipedia_sockpuppets_of_Spidey251.csv,1893,31023753.0,647,1246,381,266,0,40.06920232435288,469,56,20.804543053354465,3
Category_Wikipedia_sockpuppets_of_Ivan4234234.csv,71,1220961.0,47,24,21,26,0,20.0,175,40,12.915492957746478,10
Category_Wikipedia_sockpuppets_of_Jesusman101.csv,26,150378.0,16,10,16,0,0,59.57692307692308,204,22,18.384615384615383,1
Category_Wikipedia_sockpuppets_of_Tubaman2015.csv,199,10697948.0,68,131,58,10,0,47.48743718592965,308,79,23.753768844221106,3
Category_Wikipedia_sockpuppets_of_Frider443.csv,808,3435979.0,306,502,232,74,0,44.90965346534654,357,56,17.622524752475247,3
Category_Wikipedia_sockpuppets_of_Evlekis.csv,35010,335603216.0,10707,24303,500,10207,0,49.615881176806624,949,104,19.809454441588116,1
Category_Wikipedia_sockpuppets_of_Dgtdddsx123.csv,144,111660366.0,36,108,32,4,0,64.97916666666667,271,47,28.9375,16
Category_Wikipedia_sockpuppets_of_LiyahKay.csv,21,2049452.0,14,7,11,3,0,53.333333333333336,115,20,19.333333333333332,19
Category_Wikipedia_sockpuppets_of_Pantsaklanos.csv,1407,49867295.0,385,1022,256,129,0,31.312011371712863,250,51,23.604832977967305,6
Category_Wikipedia_sockpuppets_of_Armyguy11.csv,5511,36191024.0,1699,3812,500,1199,0,42.97858827798947,250,58,29.0148793322446,4
Category_Wikipedia_sockpuppets_of_Electricsoupie.csv,20,631886.0,9,11,4,5,0,43.65,167,46,22.0,14
Category_Wikipedia_sockpuppets_of_Hydrozen1.csv,43,22541854.0,34,9,18,16,0,25.069767441860463,196,28,21.46511627906977,17
Category_Wikipedia_sockpuppets_of_Srobak.csv,1872,38629436.0,618,1254,500,118,0,64.97168803418803,255,55,17.84241452991453,2
Category_Wikipedia_sockpuppets_of_Bhuvannalla.csv,1130,537133729.0,434,696,433,1,0,62.17610619469026,486,49,29.986725663716815,3
Category_Wikipedia_sockpuppets_of_Username20299765.csv,204,11914989.0,96,108,61,35,0,42.13235294117647,496,44,23.063725490196077,5
Category_Wikipedia_sockpuppets_of_V2burger.csv,126,9887401.0,53,73,27,26,0,43.34920634920635,241,40,15.587301587301587,5
Category_Wikipedia_sockpuppets_of_Musclejam.csv,23,88013.0,14,9,8,6,0,51.43478260869565,184,22,15.304347826086957,11
Category_Wikipedia_sockpuppets_of_Donald1972.csv,2221,292060449.0,874,1347,500,374,0,54.31112111661414,502,56,20.9914452949122,6
Category_Wikipedia_sockpuppets_of_Facibimus.csv,289,26195307.0,96,193,22,74,0,60.35640138408304,349,40,15.55363321799308,4
Category_Wikipedia_sockpuppets_of_Garbera_levente.csv,628,48034750.0,156,472,58,98,0,49.74044585987261,255,97,18.802547770700638,4
Category_Wikipedia_sockpuppets_of_Alex1977-1.csv,70,3652796.0,19,51,10,9,0,74.45714285714286,250,22,13.4,3
Category_Wikipedia_sockpuppets_of_Australianfootballrules.csv,332,756085.0,114,218,91,23,0,42.06325301204819,255,52,35.204819277108435,7
Category_Wikipedia_sockpuppets_of_Movie_Burner_Entertainment.csv,1,0.0,1,0,1,0,32,32.0,32,23,23.0,23
Category_Wikipedia_sockpuppets_of_AliShah786.csv,520,17270652.0,181,339,172,9,0,36.18846153846154,253,39,17.036538461538463,6
Category_Wikipedia_sockpuppets_of_HelloThereNow.csv,725,7928142.0,299,426,261,38,0,40.995862068965515,210,32,14.557241379310344,8
Category_Wikipedia_sockpuppets_of_Unlocking1900.csv,66,1948763.0,36,30,28,8,0,70.12121212121212,381,33,16.136363636363637,12
Category_Wikipedia_sockpuppets_of_Lidaz.csv,635,224221036.0,260,375,87,173,0,55.40944881889764,459,54,17.930708661417324,6
Category_Wikipedia_sockpuppets_of_Wikkimedia.csv,170,107955477.0,69,101,60,9,0,48.28823529411765,255,19,13.523529411764706,10
Category_Wikipedia_sockpuppets_of_Xxxaintlovegrand.csv,26,7096705.0,16,10,10,6,0,6.230769230769231,98,21,21.0,21
Category_Wikipedia_sockpuppets_of_MetroManMelbourne2003.csv,127,10374623.0,40,87,13,27,0,59.25984251968504,243,49,18.283464566929133,5
Category_Wikipedia_sockpuppets_of_PapiLombardo.csv,847,60278878.0,313,534,110,203,0,36.01180637544274,255,42,15.544273907910272,6
Category_Wikipedia_sockpuppets_of_Kilokari.csv,104,160586756.0,37,67,22,15,0,37.33653846153846,288,30,15.076923076923077,8
Category_Wikipedia_sockpuppets_of_DramaSchoolGeek.csv,469,101904392.0,166,303,134,32,0,44.63326226012793,254,63,24.633262260127932,4
Category_Wikipedia_sockpuppets_of_Ranker_fox.csv,20,160200.0,7,13,7,0,0,38.55,131,37,26.5,13
Category_Wikipedia_sockpuppets_of_Mr_Deactler.csv,8,11790986.0,7,1,6,1,0,32.875,183,20,18.375,15
Category_Wikipedia_sockpuppets_of_Robertrajeswaran.csv,1,0.0,1,0,1,0,23,23.0,23,49,49.0,49
Category_Wikipedia_sockpuppets_of_Narg333.csv,7,370.0,3,4,3,0,0,60.285714285714285,115,8,8.0,8
Category_Wikipedia_sockpuppets_of_Celusaal.csv,175,10304861.0,58,117,15,43,0,43.54857142857143,255,40,18.65142857142857,8
Category_Wikipedia_sockpuppets_of_Sri_Lanka_Elle.csv,67,3048469.0,27,40,13,14,0,49.940298507462686,187,33,17.98507462686567,4
Category_Wikipedia_sockpuppets_of_Oliverdrinkstars57.csv,278,25987426.0,98,180,25,73,0,46.66187050359712,372,53,23.154676258992804,5
Category_Wikipedia_sockpuppets_of_Egodarchar.csv,210,19082609.0,90,120,54,36,0,42.09047619047619,189,65,27.19047619047619,8
Category_Wikipedia_sockpuppets_of_Ibaranoff24.csv,17,1059.0,10,7,10,0,0,19.823529411764707,137,23,17.0,11
Category_Wikipedia_sockpuppets_of_PetSematary182.csv,1156,14557404.0,505,651,500,5,0,51.503460207612456,481,91,24.74567474048443,5
Category_Wikipedia_sockpuppets_of_Slowking4.csv,49059,346206000.0,20399,28660,500,19899,0,50.20509998165474,511,149,18.266943883894903,3
Category_Wikipedia_sockpuppets_of_Pepdonald.csv,774,188698232.0,338,436,336,2,0,34.30878552971576,255,55,11.454780361757106,6
Category_Wikipedia_sockpuppets_of_Omer123hussain.csv,1543,408350253.0,572,971,500,72,0,53.51069345430979,470,68,17.027219701879456,5
Category_Wikipedia_sockpuppets_of_BillCaxton.csv,542,79382218.0,215,327,168,47,0,71.95940959409594,464,81,24.123616236162363,10
Category_Wikipedia_sockpuppets_of_Mittybark111.csv,1372,10810214.0,390,982,35,355,0,55.8301749271137,255,73,18.45991253644315,2
Category_Wikipedia_sockpuppets_of_11341134a.csv,553,266697987.0,188,365,183,5,0,46.952983725135624,255,41,16.401446654611213,4
Category_Wikipedia_sockpuppets_of_Bellandris.csv,36,438366.0,17,19,15,2,0,30.13888888888889,81,66,36.361111111111114,10
Category_Wikipedia_sockpuppets_of_Okinawadato.csv,173,187092040.0,60,113,31,29,0,61.52023121387283,234,54,27.427745664739884,5
Category_Wikipedia_sockpuppets_of_Innocent_Paki.csv,1709,124470327.0,510,1199,500,10,0,48.39847864248098,489,67,22.29139847864248,2
Category_Wikipedia_sockpuppets_of_Vanilabar.csv,77,16102569.0,34,43,25,9,0,71.54545454545455,253,47,19.493506493506494,12
Category_Wikipedia_sockpuppets_of_Nbaka_is_a_joke.csv,96,1329089.0,33,63,33,0,0,46.020833333333336,232,38,18.927083333333332,8
Category_Wikipedia_sockpuppets_of_Alexanderolotu51.csv,209,815083.0,98,111,81,17,0,47.03349282296651,255,36,18.363636363636363,10
Category_Wikipedia_sockpuppets_of_Powerfultample.csv,1612,60146974.0,545,1067,383,162,0,43.076302729528535,494,74,12.443548387096774,3
Category_Wikipedia_sockpuppets_of_Bookworm8899.csv,1835,103754622.0,685,1150,500,185,0,44.36675749318801,500,47,14.53841961852861,4
Category_Wikipedia_sockpuppets_of_Showtime2009.csv,5966,33440287.0,1491,4475,500,991,0,50.237177338250085,255,86,20.797351659403287,4
Category_Wikipedia_sockpuppets_of_WarpedMask4801.csv,579,4906060.0,211,368,182,29,0,51.200345423143354,305,54,20.483592400690846,4
Category_Wikipedia_sockpuppets_of_Veesicle.csv,2009,23052421.0,607,1402,500,107,0,45.45495271279243,259,123,25.042309606769535,3
Category_Wikipedia_sockpuppets_of_Arbèr_Prekazi.csv,455,9727220.0,177,278,61,116,0,29.015384615384615,255,30,12.551648351648351,9
Category_Wikipedia_sockpuppets_of_Cadeken.csv,7946,127365274.0,2393,5553,500,1893,0,49.471054618676064,500,73,27.925119557009815,3
Category_Wikipedia_sockpuppets_of_Matthew1416.csv,144,58021528.0,49,95,20,29,0,54.4375,255,46,19.95138888888889,9
Category_Wikipedia_sockpuppets_of_Jaimeaymerich.csv,2,0.0,1,1,1,0,0,0.0,0,17,17.0,17
Category_Wikipedia_sockpuppets_of_AlpShabaz.csv,1,0.0,1,0,1,0,77,77.0,77,19,19.0,19
Category_Wikipedia_sockpuppets_of_BusriderSF2015.csv,2763,68971717.0,1042,1721,500,542,0,45.131378935939196,357,75,26.911690191820487,7
Category_Wikipedia_sockpuppets_of_Soda_drinker.csv,1364,24682043.0,357,1007,256,101,0,26.339442815249267,245,49,18.39809384164223,4
Category_Wikipedia_sockpuppets_of_Informed_analysis.csv,1852,22070635.0,519,1333,500,19,0,59.807235421166304,495,47,17.401187904967603,4
Category_Wikipedia_sockpuppets_of_Mahabali_varma.csv,86,10423329.0,53,33,52,1,0,50.383720930232556,191,24,9.36046511627907,4
Category_Wikipedia_sockpuppets_of_Aroramohit0917.csv,105,140760248.0,21,84,13,8,0,49.142857142857146,215,76,28.066666666666666,3
Category_Wikipedia_sockpuppets_of_Dreamoutloud19.csv,39,777399.0,16,23,11,5,0,44.61538461538461,162,53,30.41025641025641,11
Category_Wikipedia_sockpuppets_of_Xawq.csv,77,1238045.0,38,39,28,10,0,43.01298701298701,254,28,22.038961038961038,1
Category_Wikipedia_sockpuppets_of_PKHilliam.csv,1779,145411294.0,516,1263,415,101,0,72.27318718381113,374,58,21.672287802136033,4
Category_Wikipedia_sockpuppets_of_PanoramaMedic.csv,62,261986.0,20,42,8,12,0,53.403225806451616,217,27,17.548387096774192,11
Category_Wikipedia_sockpuppets_of_Vesuvius_Dogg.csv,3784,17176041.0,822,2962,500,322,0,62.794133192389005,499,70,16.92468287526427,2
Category_Wikipedia_sockpuppets_of_Jumpin4jamie.csv,34,70104054.0,9,25,8,1,0,22.970588235294116,205,47,20.058823529411764,9
Category_Wikipedia_sockpuppets_of_Redrabbitiam.csv,12,6757.0,3,9,3,0,16,56.75,127,25,20.5,16
Category_Wikipedia_sockpuppets_of_Tishoteles.csv,421,210295203.0,166,255,93,73,0,45.757719714964374,249,49,17.850356294536816,4
Category_Wikipedia_sockpuppets_of_Ttgrcr25.csv,327,8374144.0,127,200,118,9,0,42.62996941896024,322,53,17.648318042813457,4
Category_Wikipedia_sockpuppets_of_Sahrdayacas.csv,56,116301997.0,17,39,16,1,0,43.75,190,56,34.839285714285715,8
Category_Wikipedia_sockpuppets_of_Taha_Khattabi.csv,595,3975516.0,169,426,150,19,0,56.42016806722689,457,47,23.3781512605042,5
Category_Wikipedia_sockpuppets_of_Joyowijoyo12.csv,419,40788072.0,127,292,33,94,0,22.43675417661098,196,64,20.973747016706444,10
Category_Wikipedia_sockpuppets_of_Waterface2020.csv,107,46184483.0,77,30,71,6,0,26.80373831775701,240,17,14.69158878504673,13
Category_Wikipedia_sockpuppets_of_The_Rolling_Camel.csv,1270,6587561.0,544,726,500,44,0,38.12047244094488,227,82,22.937007874015748,3
Category_Wikipedia_sockpuppets_of_Milko_Zec.csv,67,10288077.0,17,50,16,1,0,48.223880597014926,241,32,15.194029850746269,5
Category_Wikipedia_sockpuppets_of_Teenentrepreneursmeet.csv,5,4667.0,3,2,2,1,0,42.2,167,31,22.6,17
Category_Wikipedia_sockpuppets_of_Batka83.csv,77,760900.0,36,41,33,3,0,34.96103896103896,211,52,25.792207792207794,9
Category_Wikipedia_sockpuppets_of_Hurricanealma200.csv,112,224260.0,57,55,40,17,0,46.839285714285715,496,46,24.964285714285715,12
Category_Wikipedia_sockpuppets_of_PythonSwarm.csv,1903,11075104.0,511,1392,487,24,0,60.020493956910144,500,62,25.39831844456122,3
Category_Wikipedia_sockpuppets_of_Rahul_Kumar_Si.csv,276,150739338.0,90,186,53,37,0,45.55797101449275,301,60,15.47463768115942,5
Category_Wikipedia_sockpuppets_of_Rajasthankabiryatra.csv,3,178165.0,2,1,2,0,21,29.0,36,23,23.0,23
Category_Wikipedia_sockpuppets_of_Kalaua.csv,3230,34204668.0,1050,2180,384,666,0,32.29876160990712,250,72,14.99969040247678,3
Category_Wikipedia_sockpuppets_of_Neetschool.csv,452,5516122.0,147,305,20,127,0,41.3783185840708,255,84,32.69469026548673,4
Category_Wikipedia_sockpuppets_of_Prescotte.csv,190,19785704.0,80,110,58,22,0,33.82631578947368,243,34,15.178947368421053,8
Category_Wikipedia_sockpuppets_of_Arsenii_Ivanov.csv,77,4014525.0,40,37,10,30,0,63.77922077922078,258,46,21.194805194805195,10
Category_Wikipedia_sockpuppets_of_Iheartwikiedits.csv,548,56349994.0,138,410,27,111,0,62.18613138686131,500,63,23.202554744525546,3
Category_Wikipedia_sockpuppets_of_Dabadeeda5.csv,46,4486207.0,28,18,4,24,0,39.15217391304348,135,39,16.76086956521739,3
Category_Wikipedia_sockpuppets_of_Tamer_Gunner.csv,1056,134273086.0,516,540,500,16,0,27.112689393939394,467,37,23.888257575757574,10
Category_Wikipedia_sockpuppets_of_TheBlackVulture.csv,50,9773144.0,16,34,14,2,0,72.2,305,39,20.3,7
Category_Wikipedia_sockpuppets_of_Dico_Calingal.csv,726,57546108.0,254,472,206,48,0,35.67906336088154,232,52,15.685950413223141,5
Category_Wikipedia_sockpuppets_of_PopperPeachesCoconut2022.csv,536,32996808.0,194,342,148,46,0,63.38619402985075,369,50,21.25,3
Category_Wikipedia_sockpuppets_of_Venomlegions666.csv,53,1736737.0,25,28,15,10,0,69.30188679245283,384,25,18.471698113207548,11
Category_Wikipedia_sockpuppets_of_Coldplay48.csv,3037,43020543.0,790,2247,500,290,0,41.98057293381627,500,70,19.85577872900889,7
Category_Wikipedia_sockpuppets_of_Piet.delaney.csv,134,214484042.0,50,84,48,2,0,56.1865671641791,198,59,30.05223880597015,12
Category_Wikipedia_sockpuppets_of_К.Терентьев.csv,34,935993.0,18,16,14,4,0,66.08823529411765,485,64,23.823529411764707,14
Category_Wikipedia_sockpuppets_of_Hrishi_Pandey.csv,15,28560141.0,9,6,8,1,0,35.13333333333333,123,23,21.333333333333332,18
Category_Wikipedia_sockpuppets_of_Charlston_Choo.csv,43,69456.0,23,20,17,6,0,49.02325581395349,243,24,13.465116279069768,5
Category_Wikipedia_sockpuppets_of_Boss_RA.csv,4370,177366278.0,1609,2761,500,1109,0,40.451716247139586,510,98,25.428146453089244,4
Category_Wikipedia_sockpuppets_of_Xerton.csv,2454,162172743.0,934,1520,494,440,0,56.19722901385493,495,92,21.80643846780766,4
Category_Wikipedia_sockpuppets_of_Umangdevshukla78.csv,35,3186970.0,12,23,9,3,0,27.885714285714286,189,23,15.571428571428571,5
Category_Wikipedia_sockpuppets_of_Francbellise.csv,146,91404571.0,53,93,12,41,0,55.41095890410959,269,22,17.171232876712327,15
Category_Wikipedia_sockpuppets_of_Nialong82.csv,90,1724465.0,32,58,22,10,0,44.17777777777778,215,25,17.8,12
Category_Wikipedia_sockpuppets_of_Oppo212.csv,487,129934365.0,217,270,110,107,0,46.591375770020534,220,47,17.79671457905544,13
Category_Wikipedia_sockpuppets_of_Szabethpritchett.csv,1,0.0,1,0,1,0,0,0.0,0,20,20.0,20
Category_Wikipedia_sockpuppets_of_Isaacatm.csv,305,8938055.0,95,210,33,62,0,44.734426229508195,226,50,17.38360655737705,3
Category_Wikipedia_sockpuppets_of_Sarah_Toppertoy.csv,83,5634723.0,26,57,25,1,0,57.71084337349398,241,27,10.578313253012048,4
Category_Wikipedia_sockpuppets_of_Philly2166.csv,734,4761151.0,228,506,175,53,0,50.97683923705722,296,29,13.82425068119891,3
Category_Wikipedia_sockpuppets_of_KennethECasey.csv,56,5061697.0,12,44,11,1,0,49.017857142857146,259,34,18.410714285714285,9
Category_Wikipedia_sockpuppets_of_Wss2015n.csv,1,0.0,1,0,1,0,38,38.0,38,18,18.0,18
Category_Wikipedia_sockpuppets_of_JHON_YOLO.csv,10,85244.0,5,5,4,1,13,39.4,120,19,10.6,7
Category_Wikipedia_sockpuppets_of_Dinopainter.csv,107,44216837.0,32,75,25,7,0,50.981308411214954,250,21,14.411214953271028,4
Category_Wikipedia_sockpuppets_of_Gooby_The_Dolan.csv,26,6471.0,11,15,6,5,10,57.80769230769231,248,26,17.692307692307693,4
Category_Wikipedia_sockpuppets_of_K_V_Venkatesh.csv,333,5392040.0,133,200,88,45,0,61.77777777777778,273,44,16.165165165165167,4
Category_Wikipedia_sockpuppets_of_Abbasmilani.csv,126,7863277.0,95,31,63,32,0,29.563492063492063,213,36,15.976190476190476,11
Category_Wikipedia_sockpuppets_of_Sivadanasds.csv,59,84317002.0,14,45,9,5,0,17.796610169491526,111,36,16.627118644067796,14
Category_Wikipedia_sockpuppets_of_Topdog2014.csv,217,17647285.0,102,115,23,79,0,28.552995391705068,208,71,27.668202764976957,9
Category_Wikipedia_sockpuppets_of_Rbanner92498.csv,26,432603.0,15,11,6,9,0,59.23076923076923,196,58,13.73076923076923,7
Category_Wikipedia_sockpuppets_of_OWSLAjosh666.csv,2863,134562863.0,1027,1836,500,527,0,38.03946908836885,500,41,18.306322039818372,3
Category_Wikipedia_sockpuppets_of_Aquarian0218.csv,3273,15026758.0,1500,1773,500,1000,0,37.729911396272534,500,69,39.43140849373663,8
Category_Wikipedia_sockpuppets_of_Susandevere.csv,14,935866.0,11,3,10,1,0,83.0,205,36,32.42857142857143,31
Category_Wikipedia_sockpuppets_of_Amandabilliot.csv,509,50595360.0,191,318,61,130,0,35.68958742632613,222,23,14.12770137524558,9
Category_Wikipedia_sockpuppets_of_Billy_Ego.csv,9319,28496369.0,3484,5835,500,2984,0,39.27481489430196,255,77,20.93969310011804,6
Category_Wikipedia_sockpuppets_of_Abangmacho.csv,46,90865.0,19,27,9,10,0,61.93478260869565,221,44,15.5,5
Category_Wikipedia_sockpuppets_of_Edwardfieldhouse.csv,61,4795.0,28,33,26,2,0,60.967213114754095,275,27,22.131147540983605,13
Category_Wikipedia_sockpuppets_of_Eric.mintae.kim.csv,48,588851.0,13,35,6,7,0,45.3125,137,27,20.0625,18
Category_Wikipedia_sockpuppets_of_A8v.csv,2511,16183590.0,731,1780,500,231,0,53.34169653524492,255,86,21.62126642771804,2
Category_Wikipedia_sockpuppets_of_SupDawgs.csv,85,8378103.0,18,67,17,1,0,44.31764705882353,199,30,13.270588235294118,6
Category_Wikipedia_sockpuppets_of_Clooneymark.csv,32,279320.0,14,18,14,0,0,78.28125,226,47,20.15625,12
Category_Wikipedia_sockpuppets_of_Heythere9456.csv,48,5375095.0,15,33,10,5,0,46.166666666666664,230,45,22.916666666666668,14
Category_Wikipedia_sockpuppets_of_Kiyshore.csv,49,33692984.0,23,26,17,6,0,30.489795918367346,166,41,18.367346938775512,3
Category_Wikipedia_sockpuppets_of_The_Guy_from_Germany.csv,27,18141236.0,10,17,9,1,0,45.407407407407405,228,19,14.25925925925926,8
Category_Wikipedia_sockpuppets_of_Tan_Sohal.csv,42,355789.0,16,26,10,6,0,46.476190476190474,183,40,17.976190476190474,7
Category_Wikipedia_sockpuppets_of_مينا_جمال_صبحي.csv,368,57277062.0,103,265,52,51,0,38.80978260869565,358,42,16.38586956521739,6
Category_Wikipedia_sockpuppets_of_Fursecution_vandal.csv,107,7866640.0,29,78,22,7,0,55.18691588785047,218,19,12.074766355140186,5
Category_Wikipedia_sockpuppets_of_Jimmybobissick.csv,67,21188621.0,21,46,11,10,0,65.43283582089552,234,28,11.805970149253731,3
Category_Wikipedia_sockpuppets_of_HillyBilly69.csv,9,1146.0,5,4,3,2,9,86.55555555555556,257,11,8.777777777777779,7
Category_Wikipedia_sockpuppets_of_Juliett_Tango_Papa.csv,72,17151293.0,30,42,24,6,0,53.97222222222222,492,51,24.416666666666668,7
Category_Wikipedia_sockpuppets_of_Technoapple42.csv,1846,13844990.0,636,1210,500,136,0,34.55037919826652,255,68,16.345070422535212,3
Category_Wikipedia_sockpuppets_of_Rishabisajakepauler.csv,2496,165533667.0,859,1637,369,490,0,38.96153846153846,496,65,17.745192307692307,3
Category_Wikipedia_sockpuppets_of_Fishup2008.csv,76,5009276.0,16,60,10,6,0,58.81578947368421,188,22,14.552631578947368,3
Category_Wikipedia_sockpuppets_of_Chickenguy12.csv,4008,9024500.0,1164,2844,500,664,0,29.772205588822356,250,57,19.49925149700599,4
Category_Wikipedia_sockpuppets_of_Kashmirwindow.csv,182,115572809.0,65,117,28,37,0,47.17032967032967,259,53,18.48901098901099,9
Category_Wikipedia_sockpuppets_of_PONDHEEPANKAR.csv,3515,549651121.0,1197,2318,500,697,0,43.00825035561878,424,46,13.37923186344239,4
Category_Wikipedia_sockpuppets_of_MichalWiedenski0000.csv,13,59952.0,7,6,4,3,0,46.69230769230769,173,19,14.153846153846153,12
Category_Wikipedia_sockpuppets_of_JessStevens1.csv,2,0.0,1,1,1,0,9,9.0,9,34,34.0,34
Category_Wikipedia_sockpuppets_of_Caleb_David_Smith.csv,431,4759041.0,186,245,89,97,0,47.11136890951276,226,54,21.1368909512761,5
Category_Wikipedia_sockpuppets_of_Stylized_as__stylized__currently;_formerly__stylizeD_.csv,4722,52748174.0,1280,3442,251,1029,0,52.667725540025415,255,89,18.045108005082593,3
Category_Wikipedia_sockpuppets_of_codyfinke.csv,527,685111.0,159,368,159,0,0,26.648956356736242,203,35,12.01518026565465,4
