timestamp,revid,parentid,sock,user,page,message
2021-11-01T08:37:07+00:00,1052995915,942139680,1,Melinda_Schwartz,Chenming Paper,"Adding [[Wikipedia:Short description|short description]]: ""Chinese manufacturer"" ([[Wikipedia:Shortdesc helper|Shortdesc helper]])"
2021-11-01T08:36:23+00:00,1052995848,991255860,1,Melinda_Schwartz,Changjiang Securities,"Importing Wikidata [[Wikipedia:Short description|short description]]: ""Chinese company"" ([[Wikipedia:Shortdesc helper|Shortdesc helper]])"
2021-11-01T08:35:44+00:00,1052995797,979205635,1,Melinda_Schwartz,"Beijing Shougang Co., Ltd.","Adding [[Wikipedia:Short description|short description]]: ""Chinese steel manufacturer"" ([[Wikipedia:Shortdesc helper|Shortdesc helper]])"
2021-11-01T08:35:12+00:00,1052995760,955687478,1,Melinda_Schwartz,Pangang Group Vanadium Titanium & Resources,"Adding [[Wikipedia:Short description|short description]]: ""Chinese manufacturer"" ([[Wikipedia:Shortdesc helper|Shortdesc helper]])"
2021-11-01T07:58:42+00:00,1052992096,1026198359,1,Melinda_Schwartz,Velleman,"Importing Wikidata [[Wikipedia:Short description|short description]]: ""Belgian company"" ([[Wikipedia:Shortdesc helper|Shortdesc helper]])"
2021-11-01T07:58:17+00:00,1052992069,1052992009,1,Melinda_Schwartz,LeCroy Corporation,added [[Category:2012 mergers and acquisitions]] using [[WP:HC|HotCat]]
2021-11-01T07:57:24+00:00,1052992009,1031501378,1,Melinda_Schwartz,LeCroy Corporation,"Importing Wikidata [[Wikipedia:Short description|short description]]: ""American manufacturer of electronic test equipment"" ([[Wikipedia:Shortdesc helper|Shortdesc helper]])"
2021-11-01T07:56:59+00:00,1052991979,1052991882,1,Melinda_Schwartz,RIGOL Technologies,
2021-11-01T07:55:36+00:00,1052991882,1010507527,1,Melinda_Schwartz,RIGOL Technologies,"Adding local [[Wikipedia:Short description|short description]]: ""Chinese manufacturer of test equipment"", overriding Wikidata description ""manufacturer of test equipment"" ([[Wikipedia:Shortdesc helper|Shortdesc helper]])"
2021-11-01T07:45:36+00:00,1052991139,1026303545,1,Melinda_Schwartz,Mei Hong (chemist),Copying from [[Category:Chinese women chemists]] to [[Category:Chinese chemists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:45:36+00:00,1052991138,1048109015,1,Melinda_Schwartz,Jin Zhang (biochemist),Copying from [[Category:Chinese women chemists]] to [[Category:Chinese chemists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:45:35+00:00,1052991140,1052989862,1,Melinda_Schwartz,Zhenan Bao,Copying from [[Category:Chinese women chemists]] to [[Category:Chinese chemists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:45:35+00:00,1052991137,994346350,1,Melinda_Schwartz,Zeng Rong,Copying from [[Category:Chinese women chemists]] to [[Category:Chinese chemists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:45:35+00:00,1052991136,1044707184,1,Melinda_Schwartz,Weijian Zhou,Copying from [[Category:Chinese women chemists]] to [[Category:Chinese chemists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:45:35+00:00,1052991135,1043013468,1,Melinda_Schwartz,Ling Meng,Copying from [[Category:Chinese women chemists]] to [[Category:Chinese chemists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:45:34+00:00,1052991134,1046021525,1,Melinda_Schwartz,Vivian Yam,Copying from [[Category:Chinese women chemists]] to [[Category:Chinese chemists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:45:34+00:00,1052991124,1000015427,1,Melinda_Schwartz,Zhang Yonglian,Copying from [[Category:Chinese women chemists]] to [[Category:Chinese chemists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:45:33+00:00,1052991133,1049659730,1,Melinda_Schwartz,Tu Youyou,Copying from [[Category:Chinese women chemists]] to [[Category:Chinese chemists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:45:33+00:00,1052991132,1039009458,1,Melinda_Schwartz,Daisy Yen Wu,Copying from [[Category:Chinese women chemists]] to [[Category:Chinese chemists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:45:33+00:00,1052991127,987969707,1,Melinda_Schwartz,Yang Dan (chemist),Copying from [[Category:Chinese women chemists]] to [[Category:Chinese chemists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:45:33+00:00,1052991126,1034424796,1,Melinda_Schwartz,Jingdong Zhang,Copying from [[Category:Chinese women chemists]] to [[Category:Chinese chemists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:45:33+00:00,1052991123,1019729187,1,Melinda_Schwartz,Xie Yi,Copying from [[Category:Chinese women chemists]] to [[Category:Chinese chemists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:45:32+00:00,1052991119,1045650522,1,Melinda_Schwartz,Hao Wu (biochemist),Copying from [[Category:Chinese women chemists]] to [[Category:Chinese chemists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:45:28+00:00,1052991111,999986913,1,Melinda_Schwartz,Zhang Lina,Copying from [[Category:Chinese women chemists]] to [[Category:Chinese chemists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:45:28+00:00,1052991108,1031059799,1,Melinda_Schwartz,Zhao Yufen,Copying from [[Category:Chinese women chemists]] to [[Category:Chinese chemists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:45:28+00:00,1052991107,1046106627,1,Melinda_Schwartz,Ying E. Zhang,Copying from [[Category:Chinese women chemists]] to [[Category:Chinese chemists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:45:27+00:00,1052991105,1015409435,1,Melinda_Schwartz,Wu Lizhu,Copying from [[Category:Chinese women chemists]] to [[Category:Chinese chemists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:45:27+00:00,1052991101,1017691682,1,Melinda_Schwartz,Wang Enduo,Copying from [[Category:Chinese women chemists]] to [[Category:Chinese chemists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:45:26+00:00,1052991099,1023283713,1,Melinda_Schwartz,Suning Wang,Copying from [[Category:Chinese women chemists]] to [[Category:Chinese chemists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:45:26+00:00,1052991098,1034908297,1,Melinda_Schwartz,Qian Xiuling,Copying from [[Category:Chinese women chemists]] to [[Category:Chinese chemists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:45:26+00:00,1052991096,1052989876,1,Melinda_Schwartz,Hui Wu,Copying from [[Category:Chinese women chemists]] to [[Category:Chinese chemists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:45:26+00:00,1052991094,1020240495,1,Melinda_Schwartz,Nanshu Lu,Copying from [[Category:Chinese women chemists]] to [[Category:Chinese chemists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:45:26+00:00,1052991092,1045983928,1,Melinda_Schwartz,Shen Tianhui,Copying from [[Category:Chinese women chemists]] to [[Category:Chinese chemists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:45:25+00:00,1052991091,1020260561,1,Melinda_Schwartz,Yizhi Jane Tao,Copying from [[Category:Chinese women chemists]] to [[Category:Chinese chemists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:45:24+00:00,1052991087,1032365415,1,Melinda_Schwartz,Louise Chow,Copying from [[Category:Chinese women chemists]] to [[Category:Chinese chemists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:45:24+00:00,1052991085,1041251930,1,Melinda_Schwartz,Jing Li (chemist),Copying from [[Category:Chinese women chemists]] to [[Category:Chinese chemists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:45:24+00:00,1052991083,1040076337,1,Melinda_Schwartz,Jue Chen (scientist),Copying from [[Category:Chinese women chemists]] to [[Category:Chinese chemists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:45:24+00:00,1052991081,987992941,1,Melinda_Schwartz,Cheng Zhiqing,Copying from [[Category:Chinese women chemists]] to [[Category:Chinese chemists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:45:22+00:00,1052991079,1003032651,1,Melinda_Schwartz,Gao Xiaoxia,Copying from [[Category:Chinese women chemists]] to [[Category:Chinese chemists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:45:22+00:00,1052991075,1049341061,1,Melinda_Schwartz,Chunying Chen,Copying from [[Category:Chinese women chemists]] to [[Category:Chinese chemists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:45:22+00:00,1052991069,1047169949,1,Melinda_Schwartz,Mian Chin,Copying from [[Category:Chinese women chemists]] to [[Category:Chinese chemists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:58+00:00,1052991027,1048051185,1,Melinda_Schwartz,Li Lanjuan,Copying from [[Category:Chinese women physicians]] to [[Category:Chinese physicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:58+00:00,1052991024,1041018209,1,Melinda_Schwartz,Emily Ying Yang Chan,Copying from [[Category:Chinese women physicians]] to [[Category:Chinese physicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:58+00:00,1052991022,987972020,1,Melinda_Schwartz,Chen Saijuan,Copying from [[Category:Chinese women physicians]] to [[Category:Chinese physicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:56+00:00,1052991021,1037634098,1,Melinda_Schwartz,Xie Linka,Copying from [[Category:Chinese women physicians]] to [[Category:Chinese physicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:56+00:00,1052991020,1033087557,1,Melinda_Schwartz,He Luli,Copying from [[Category:Chinese women physicians]] to [[Category:Chinese physicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:56+00:00,1052991018,1018787286,1,Melinda_Schwartz,Shang Hong,Copying from [[Category:Chinese women physicians]] to [[Category:Chinese physicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:56+00:00,1052991017,1021144270,1,Melinda_Schwartz,Yu Ruzhou,Copying from [[Category:Chinese women physicians]] to [[Category:Chinese physicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:56+00:00,1052991013,1019276022,1,Melinda_Schwartz,Me-Iung Ting,Copying from [[Category:Chinese women physicians]] to [[Category:Chinese physicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:55+00:00,1052991014,1038446192,1,Melinda_Schwartz,Anna Suk-Fong Lok,Copying from [[Category:Chinese women physicians]] to [[Category:Chinese physicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:55+00:00,1052991012,987996518,1,Melinda_Schwartz,Liu Tonghua,Copying from [[Category:Chinese women physicians]] to [[Category:Chinese physicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:54+00:00,1052991016,1037826360,1,Melinda_Schwartz,Sayragul Sauytbay,Copying from [[Category:Chinese women physicians]] to [[Category:Chinese physicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:54+00:00,1052991011,1023119720,1,Melinda_Schwartz,Tsai-Fan Yu,Copying from [[Category:Chinese women physicians]] to [[Category:Chinese physicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:54+00:00,1052991010,1031238908,1,Melinda_Schwartz,Xifeng Wu,Copying from [[Category:Chinese women physicians]] to [[Category:Chinese physicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:54+00:00,1052991008,1035512043,1,Melinda_Schwartz,Lee Sun Chau,Copying from [[Category:Chinese women physicians]] to [[Category:Chinese physicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:51+00:00,1052991001,1049734403,1,Melinda_Schwartz,Joanna Tse,Copying from [[Category:Chinese women physicians]] to [[Category:Chinese physicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:50+00:00,1052991000,1021144231,1,Melinda_Schwartz,Wu Chi-mei,Copying from [[Category:Chinese women physicians]] to [[Category:Chinese physicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:50+00:00,1052990999,1046000060,1,Melinda_Schwartz,Tan Yunxian,Copying from [[Category:Chinese women physicians]] to [[Category:Chinese physicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:50+00:00,1052990998,1021143982,1,Melinda_Schwartz,Li Yuin Tsao,Copying from [[Category:Chinese women physicians]] to [[Category:Chinese physicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:48+00:00,1052990995,1031635458,1,Melinda_Schwartz,Kong Tai Heong,Copying from [[Category:Chinese women physicians]] to [[Category:Chinese physicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:48+00:00,1052990991,991493028,1,Melinda_Schwartz,Kin Yamei,Copying from [[Category:Chinese women physicians]] to [[Category:Chinese physicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:47+00:00,1052990992,1044476731,1,Melinda_Schwartz,Hü King Eng,Copying from [[Category:Chinese women physicians]] to [[Category:Chinese physicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:47+00:00,1052990990,1022000402,1,Melinda_Schwartz,Lin Jiamei,Copying from [[Category:Chinese women physicians]] to [[Category:Chinese physicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:47+00:00,1052990989,1007510392,1,Melinda_Schwartz,Chen Zijiang,Copying from [[Category:Chinese women physicians]] to [[Category:Chinese physicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:47+00:00,1052990988,1017996133,1,Melinda_Schwartz,Ida Kahn,Copying from [[Category:Chinese women physicians]] to [[Category:Chinese physicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:46+00:00,1052990993,1051887981,1,Melinda_Schwartz,Margaret Chan,Copying from [[Category:Chinese women physicians]] to [[Category:Chinese physicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:46+00:00,1052990985,1051674549,1,Melinda_Schwartz,Buwei Yang Chao,Copying from [[Category:Chinese women physicians]] to [[Category:Chinese physicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:44+00:00,1052990983,1022421815,1,Melinda_Schwartz,Ai Fen,Copying from [[Category:Chinese women physicians]] to [[Category:Chinese physicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:44+00:00,1052990982,1005780204,1,Melinda_Schwartz,Hu Yamei,Copying from [[Category:Chinese women physicians]] to [[Category:Chinese physicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:20+00:00,1052990964,1050094286,1,Melinda_Schwartz,Chien-Shiung Wu,Copying from [[Category:Chinese women physicists]] to [[Category:Chinese physicists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:17+00:00,1052990954,1052989882,1,Melinda_Schwartz,Lin Lanying,Copying from [[Category:Chinese women physicists]] to [[Category:Chinese physicists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:16+00:00,1052990949,1042057679,1,Melinda_Schwartz,Sau Lan Wu,Copying from [[Category:Chinese women physicists]] to [[Category:Chinese physicists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:15+00:00,1052990950,1048025408,1,Melinda_Schwartz,Xiaowei Zhuang,Copying from [[Category:Chinese women physicists]] to [[Category:Chinese physicists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:15+00:00,1052990948,1031636282,1,Melinda_Schwartz,Xie Xide,Copying from [[Category:Chinese women physicists]] to [[Category:Chinese physicists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:14+00:00,1052990947,1050903790,1,Melinda_Schwartz,Wang Ming-chen,Copying from [[Category:Chinese women physicists]] to [[Category:Chinese physicists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:14+00:00,1052990946,1052085894,1,Melinda_Schwartz,Li Minhua,Copying from [[Category:Chinese women physicists]] to [[Category:Chinese physicists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:14+00:00,1052990944,1030456247,1,Melinda_Schwartz,Li Fanghua,Copying from [[Category:Chinese women physicists]] to [[Category:Chinese physicists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:13+00:00,1052990940,1007050095,1,Melinda_Schwartz,Zhang Zongye,Copying from [[Category:Chinese women physicists]] to [[Category:Chinese physicists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:13+00:00,1052990939,1013504632,1,Melinda_Schwartz,Ye Shuhua,Copying from [[Category:Chinese women physicists]] to [[Category:Chinese physicists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:13+00:00,1052990934,1039334566,1,Melinda_Schwartz,Lan Yang,Copying from [[Category:Chinese women physicists]] to [[Category:Chinese physicists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:12+00:00,1052990938,1052989878,1,Melinda_Schwartz,Lu Shijia,Copying from [[Category:Chinese women physicists]] to [[Category:Chinese physicists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:12+00:00,1052990932,997432437,1,Melinda_Schwartz,Wang Zhizhen,Copying from [[Category:Chinese women physicists]] to [[Category:Chinese physicists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:11+00:00,1052990933,994880762,1,Melinda_Schwartz,Li Lin (physicist),Copying from [[Category:Chinese women physicists]] to [[Category:Chinese physicists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:10+00:00,1052990930,1007606625,1,Melinda_Schwartz,Li Aizhen,Copying from [[Category:Chinese women physicists]] to [[Category:Chinese physicists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:09+00:00,1052990928,1031288988,1,Melinda_Schwartz,Wang Yening,Copying from [[Category:Chinese women physicists]] to [[Category:Chinese physicists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:09+00:00,1052990927,997932384,1,Melinda_Schwartz,He Zehui,Copying from [[Category:Chinese women physicists]] to [[Category:Chinese physicists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:09+00:00,1052990925,987994765,1,Melinda_Schwartz,Ma Jin (geologist),Copying from [[Category:Chinese women physicists]] to [[Category:Chinese physicists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:09+00:00,1052990921,1034220873,1,Melinda_Schwartz,Xie Chen,Copying from [[Category:Chinese women physicists]] to [[Category:Chinese physicists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:08+00:00,1052990922,1033345832,1,Melinda_Schwartz,He Yizhen,Copying from [[Category:Chinese women physicists]] to [[Category:Chinese physicists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:44:08+00:00,1052990920,1007666247,1,Melinda_Schwartz,Emily S. C. Ching,Copying from [[Category:Chinese women physicists]] to [[Category:Chinese physicists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:43:31+00:00,1052990863,1029596205,1,Melinda_Schwartz,Grace Yang,Copying from [[Category:Chinese women mathematicians]] to [[Category:Chinese mathematicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:43:30+00:00,1052990861,1045676378,1,Melinda_Schwartz,Bin Yu,Copying from [[Category:Chinese women mathematicians]] to [[Category:Chinese mathematicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:43:30+00:00,1052990860,1040938437,1,Melinda_Schwartz,Catherine Yan,Copying from [[Category:Chinese women mathematicians]] to [[Category:Chinese mathematicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:43:30+00:00,1052990858,1034272802,1,Melinda_Schwartz,Weiwen Miao,Copying from [[Category:Chinese women mathematicians]] to [[Category:Chinese mathematicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:43:30+00:00,1052990857,1052989920,1,Melinda_Schwartz,Wang Xiaoyun,Copying from [[Category:Chinese women mathematicians]] to [[Category:Chinese mathematicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:43:29+00:00,1052990859,1040604155,1,Melinda_Schwartz,Wang Zhenyi (astronomer),Copying from [[Category:Chinese women mathematicians]] to [[Category:Chinese mathematicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:43:29+00:00,1052990856,1028646649,1,Melinda_Schwartz,Tan Lei,Copying from [[Category:Chinese women mathematicians]] to [[Category:Chinese mathematicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:43:29+00:00,1052990852,1023119680,1,Melinda_Schwartz,Sijue Wu,Copying from [[Category:Chinese women mathematicians]] to [[Category:Chinese mathematicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:43:29+00:00,1052990851,1041066566,1,Melinda_Schwartz,Fang Liu (statistician),Copying from [[Category:Chinese women mathematicians]] to [[Category:Chinese mathematicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:43:29+00:00,1052990850,1031293337,1,Melinda_Schwartz,Xihong Lin,Copying from [[Category:Chinese women mathematicians]] to [[Category:Chinese mathematicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:43:28+00:00,1052990855,1027437346,1,Melinda_Schwartz,Sun-Yung Alice Chang,Copying from [[Category:Chinese women mathematicians]] to [[Category:Chinese mathematicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:43:28+00:00,1052990849,1052018462,1,Melinda_Schwartz,Hu Hesheng,Copying from [[Category:Chinese women mathematicians]] to [[Category:Chinese mathematicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:43:27+00:00,1052990846,1047047295,1,Melinda_Schwartz,Tianxi Cai,Copying from [[Category:Chinese women mathematicians]] to [[Category:Chinese mathematicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:43:27+00:00,1052990845,1023119439,1,Melinda_Schwartz,Jie Chen (statistician),Copying from [[Category:Chinese women mathematicians]] to [[Category:Chinese mathematicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:43:27+00:00,1052990844,1023119484,1,Melinda_Schwartz,Weiqing Gu,Copying from [[Category:Chinese women mathematicians]] to [[Category:Chinese mathematicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:43:27+00:00,1052990842,1023119479,1,Melinda_Schwartz,Rongwei Fu,Copying from [[Category:Chinese women mathematicians]] to [[Category:Chinese mathematicians]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:42:15+00:00,1052990755,0,1,Melinda_Schwartz,User:Melinda Schwartz,"[[WP:AES|←]]Created page with 'Birth name: Melinda Xu, but known as Melinda Schwartz. I would like to contribute to China, Taiwan, Singapore articles. I am bilingual.'"
2021-11-01T07:39:33+00:00,1052990560,1050163564,1,Melinda_Schwartz,Katherine Paterson,Copying from [[Category:Chinese women children's writers]] to [[Category:Chinese children's writers]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:39:15+00:00,1052990534,1031679808,1,Melinda_Schwartz,Huang Zongying,Copying from [[Category:Chinese women journalists]] to [[Category:Chinese journalists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:39:15+00:00,1052990530,1048027663,1,Melinda_Schwartz,Jamyang Kyi,Copying from [[Category:Chinese women journalists]] to [[Category:Chinese journalists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:39:15+00:00,1052990526,987690660,1,Melinda_Schwartz,Jianying Zha,Copying from [[Category:Chinese women journalists]] to [[Category:Chinese journalists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:39:14+00:00,1052990529,1050120380,1,Melinda_Schwartz,Lin Zongsu,Copying from [[Category:Chinese women journalists]] to [[Category:Chinese journalists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:39:14+00:00,1052990527,1040906088,1,Melinda_Schwartz,Ye Yingchun,Copying from [[Category:Chinese women journalists]] to [[Category:Chinese journalists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:39:14+00:00,1052990522,1052990295,1,Melinda_Schwartz,Lijia Zhang,Copying from [[Category:Chinese women journalists]] to [[Category:Chinese journalists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:39:14+00:00,1052990520,1052990303,1,Melinda_Schwartz,Yang Gang (journalist),Copying from [[Category:Chinese women journalists]] to [[Category:Chinese journalists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:39:14+00:00,1052990518,1052990104,1,Melinda_Schwartz,Yi Shu,Copying from [[Category:Chinese women journalists]] to [[Category:Chinese journalists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:39:14+00:00,1052990517,1027959945,1,Melinda_Schwartz,Ou Tangliang,Copying from [[Category:Chinese women journalists]] to [[Category:Chinese journalists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:39:13+00:00,1052990519,1031679790,1,Melinda_Schwartz,Lüqiu Luwei,Copying from [[Category:Chinese women journalists]] to [[Category:Chinese journalists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:39:13+00:00,1052990515,1020566254,1,Melinda_Schwartz,Liu Xin (news anchor),Copying from [[Category:Chinese women journalists]] to [[Category:Chinese journalists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:39:12+00:00,1052990513,1031635956,1,Melinda_Schwartz,Gao Yu (journalist),Copying from [[Category:Chinese women journalists]] to [[Category:Chinese journalists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:39:12+00:00,1052990512,1007685429,1,Melinda_Schwartz,Jing Yidan,Copying from [[Category:Chinese women journalists]] to [[Category:Chinese journalists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:39:12+00:00,1052990510,1025387819,1,Melinda_Schwartz,Du Xian (news anchor),Copying from [[Category:Chinese women journalists]] to [[Category:Chinese journalists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:39:12+00:00,1052990509,1031679271,1,Melinda_Schwartz,Hu Weiwei (entrepreneur),Copying from [[Category:Chinese women journalists]] to [[Category:Chinese journalists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:39:12+00:00,1052990508,1035509818,1,Melinda_Schwartz,Leaf Greener,Copying from [[Category:Chinese women journalists]] to [[Category:Chinese journalists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
2021-11-01T07:39:11+00:00,1052990507,1043232028,1,Melinda_Schwartz,Cheng Lei (journalist),Copying from [[Category:Chinese women journalists]] to [[Category:Chinese journalists]] using [[c:Help:Cat-a-lot|Cat-a-lot]]
